NaN	0.0	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	0.0	0.0	0	0.0	0	1.0	0	1	1	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1	0	0	0
NaN	0.308071	NaN	0	0	2	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-3.724109	1.501851	5.8435	0	-0.9205551	0	0.3906128	1	1	1	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1	0	0	0
NaN	0.30869100000000005	NaN	0	0	2	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-3.724109	1.501851	5.8435	0	-0.9205551	0	0.3906128	1	1	1	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1	0	0	0
0.0	0.47466699999999995	NaN	0	0	2	1	0.2207435	1.501851	-6.09548	0.0	0.6749536	0.0	0.7378601	-3.724109	1.501851	5.8435	0	-0.9205551	0	0.3906128	1	0	1	0.1497249	1.601014	-0.1808272	0.0006125795	0.3003727	0.0063588	0.9538006	1	1	1	1
0.0	0.47570899999999994	NaN	0	0	2	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-3.724109	1.501851	5.8435	0	-0.9205551	0	0.3906128	1	0	1	0.1497249	1.601014	-0.1808272	0.0006125795	0.3003727	0.0063588	0.9538006	1	1	1	1
0.0	0.476413	NaN	0	0	2	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-3.724109	1.501851	5.8435	0	-0.9205551	0	0.3906128	1	0	1	0.1497249	1.601014	-0.1808272	0.0006125795	0.3003727	0.0063588	0.9538006	1	1	1	1
0.0	0.47686300000000004	NaN	0	0	2	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-3.724109	1.501851	5.8435	0	-0.9205551	0	0.3906128	1	0	1	0.1497249	1.601014	-0.1808272	0.0006125795	0.3003727	0.0063588	0.9538006	1	1	1	1
0.0	0.477306	NaN	0	0	2	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-3.724109	1.501851	5.8435	0	-0.9205551	0	0.3906128	1	0	1	0.1497249	1.601014	-0.1808272	0.0006125795	0.3003727	0.0063588	0.9538006	1	1	1	1
0.0	0.477681	NaN	0	0	2	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-3.724109	1.501851	5.8435	0	-0.9205551	0	0.3906128	1	0	1	0.1497249	1.601014	-0.1808272	0.0006125795	0.3003727	0.0063588	0.9538006	1	1	1	1
0.0	0.4780690000000001	NaN	0	0	2	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-3.724109	1.501851	5.8435	0	-0.9205551	0	0.3906128	1	0	1	0.1497249	1.601014	-0.1808272	0.0006125795	0.3003727	0.0063588	0.9538006	1	1	1	1
0.0	0.478499	NaN	0	0	2	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-3.724109	1.501851	5.8435	0	-0.9205551	0	0.3906128	1	0	1	0.1497249	1.601014	-0.1808272	0.0006125795	0.3003727	0.0063588	0.9538006	1	1	1	1
