NaN	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	NaN	NaN	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0	0.0	1	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1	0	0	0	0.0
NaN	0.308071	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	NaN	NaN	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0	0.0	1	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1	0	0	0	0.0
NaN	0.30869100000000005	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	NaN	NaN	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0	0.0	1	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1	0	0	0	0.0
NaN	0.47466699999999995	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	NaN	NaN	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0	0.0	1	0.1497249	1.601014	-0.1808272	0.0006125795	0.3003727	0.0063588	0.9538006	1	1	1	1	16508.508180184
NaN	0.47570899999999994	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	NaN	NaN	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0	0.0	1	0.1497249	1.601014	-0.1808272	0.0006125795	0.3003727	0.0063588	0.9538006	1	1	1	1	16508.508180184
NaN	0.476413	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	NaN	NaN	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0	0.0	1	0.1497249	1.601014	-0.1808272	0.0006125795	0.3003727	0.0063588	0.9538006	1	1	1	1	16508.508180184
NaN	0.47686300000000004	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	NaN	NaN	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0	0.0	1	0.1497249	1.601014	-0.1808272	0.0006125795	0.3003727	0.0063588	0.9538006	1	1	1	1	16508.508180184
NaN	0.477306	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	NaN	NaN	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0	0.0	1	0.1497249	1.601014	-0.1808272	0.0006125795	0.3003727	0.0063588	0.9538006	1	1	1	1	16508.508180184
NaN	0.477681	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	NaN	NaN	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0	0.0	1	0.1497249	1.601014	-0.1808272	0.0006125795	0.3003727	0.0063588	0.9538006	1	1	1	1	16508.508180184
NaN	0.4780690000000001	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	NaN	NaN	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0	0.0	1	0.1497249	1.601014	-0.1808272	0.0006125795	0.3003727	0.0063588	0.9538006	1	1	1	1	16508.508180184
