NaN	0.0	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	0.0	0.0	0	0.0	0	1.0	0	1	1	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1	0	0	0
NaN	0.3905449999999999	NaN	0	0	2	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.08205657	1.214339	0.150713	0	-0.9947042	0	0.1027785	1	1	1	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1	0	0	0
NaN	0.391737	NaN	0	0	2	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.08205657	1.214339	0.150713	0	-0.9947042	0	0.1027785	1	1	1	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1	0	0	0
0.0	0.6212499999999999	NaN	0	0	2	1	0.08205658	1.214339	-0.150713	0.0	0.9947042	0.0	0.1027785	0.08205657	1.214339	0.150713	0	-0.9947042	0	0.1027785	1	0	1	-0.0145398	1.237174	-0.04657635	-0.04996943	0.03672294	0.01532348	0.9979578	1	1	1	1
0.0	0.6226419999999999	NaN	0	0	2	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.08205657	1.214339	0.150713	0	-0.9947042	0	0.1027785	1	0	1	-0.0145398	1.237174	-0.04657635	-0.04996943	0.03672294	0.01532348	0.9979578	1	1	1	1
0.0	0.6244190000000001	NaN	0	0	2	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.08205657	1.214339	0.150713	0	-0.9947042	0	0.1027785	1	0	1	-0.0145398	1.237174	-0.04657635	-0.04996943	0.03672294	0.01532348	0.9979578	1	1	1	1
0.0	0.625405	NaN	0	0	2	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.08205657	1.214339	0.150713	0	-0.9947042	0	0.1027785	1	0	1	-0.0145398	1.237174	-0.04657635	-0.04996943	0.03672294	0.01532348	0.9979578	1	1	1	1
0.0	0.6259269999999999	NaN	0	0	2	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.08205657	1.214339	0.150713	0	-0.9947042	0	0.1027785	1	0	1	-0.0145398	1.237174	-0.04657635	-0.04996943	0.03672294	0.01532348	0.9979578	1	1	1	1
0.0	0.6264429999999999	NaN	0	0	2	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.08205657	1.214339	0.150713	0	-0.9947042	0	0.1027785	1	0	1	-0.0145398	1.237174	-0.04657635	-0.04996943	0.03672294	0.01532348	0.9979578	1	1	1	1
0.0	0.627181	NaN	0	0	2	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.08205657	1.214339	0.150713	0	-0.9947042	0	0.1027785	1	0	1	-0.0145398	1.237174	-0.04657635	-0.04996943	0.03672294	0.01532348	0.9979578	1	1	1	1
0.0	0.6278029999999999	NaN	0	0	2	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.08205657	1.214339	0.150713	0	-0.9947042	0	0.1027785	1	0	1	-0.0145398	1.237174	-0.04657635	-0.04996943	0.03672294	0.01532348	0.9979578	1	1	1	1
0.0	0.628333	NaN	0	0	2	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.08205657	1.214339	0.150713	0	-0.9947042	0	0.1027785	1	0	1	-0.0145398	1.237174	-0.04657635	-0.04996943	0.03672294	0.01532348	0.9979578	1	1	1	1
0.0	0.6288639999999999	NaN	0	0	2	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.08205657	1.214339	0.150713	0	-0.9947042	0	0.1027785	1	0	1	-0.0145398	1.237174	-0.04657635	-0.04996943	0.03672294	0.01532348	0.9979578	1	1	1	1
0.0	0.6295439999999999	NaN	0	0	2	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.08205657	1.214339	0.150713	0	-0.9947042	0	0.1027785	1	0	1	-0.0145398	1.237174	-0.04657635	-0.04996943	0.03672294	0.01532348	0.9979578	1	1	1	1
0.0	0.6300349999999999	NaN	0	0	2	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.08205657	1.214339	0.150713	0	-0.9947042	0	0.1027785	1	0	1	-0.0145398	1.237174	-0.04657635	-0.04996943	0.03672294	0.01532348	0.9979578	1	1	1	1
0.0	0.6306959999999999	NaN	0	0	2	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.08205657	1.214339	0.150713	0	-0.9947042	0	0.1027785	1	0	1	-0.0145398	1.237174	-0.04657635	-0.04996943	0.03672294	0.01532348	0.9979578	1	1	1	1
0.0	0.631337	NaN	0	0	2	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.08205657	1.214339	0.150713	0	-0.9947042	0	0.1027785	1	0	1	-0.0145398	1.237174	-0.04657635	-0.04996943	0.03672294	0.01532348	0.9979578	1	1	1	1
0.0	0.632099	NaN	0	0	2	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.08205657	1.214339	0.150713	0	-0.9947042	0	0.1027785	1	0	1	-0.0145398	1.237174	-0.04657635	-0.04996943	0.03672294	0.01532348	0.9979578	1	1	1	1
0.0	0.6328389999999999	NaN	0	0	2	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.08205657	1.214339	0.150713	0	-0.9947042	0	0.1027785	1	0	1	-0.0145398	1.237174	-0.04657635	-0.04996943	0.03672294	0.01532348	0.9979578	1	1	1	1
0.0	0.6334579999999999	NaN	0	0	2	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.08205657	1.214339	0.150713	0	-0.9947042	0	0.1027785	1	0	1	-0.0145398	1.237174	-0.04657635	-0.04996943	0.03672294	0.01532348	0.9979578	1	1	1	1
0.3339375400028075	0.6789989999999999	NaN	0	0	2	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.08205657	1.214339	0.150713	0	-0.9947042	0	0.1027785	1	0	1	-0.009688619	1.244309	-0.05095844	-0.0873002	0.0468369	0.01289998	0.9949968	1	1	1	1
0.3339375400028075	0.683249	NaN	0	0	2	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.08205657	1.214339	0.150713	0	-0.9947042	0	0.1027785	1	0	1	-0.009688619	1.244309	-0.05095844	-0.0873002	0.0468369	0.01289998	0.9949968	1	1	1	1
0.3339375400028075	0.685832	NaN	0	0	2	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.08205657	1.214339	0.150713	0	-0.9947042	0	0.1027785	1	0	1	-0.009688619	1.244309	-0.05095844	-0.0873002	0.0468369	0.01289998	0.9949968	1	1	1	1
0.3339375400028075	0.687146	NaN	0	0	2	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.08205657	1.214339	0.150713	0	-0.9947042	0	0.1027785	1	0	1	-0.009688619	1.244309	-0.05095844	-0.0873002	0.0468369	0.01289998	0.9949968	1	1	1	1
0.3339375400028075	0.690857	NaN	0	0	2	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.08205657	1.214339	0.150713	0	-0.9947042	0	0.1027785	1	0	1	-0.009688619	1.244309	-0.05095844	-0.0873002	0.0468369	0.01289998	0.9949968	1	1	1	1
0.3339375400028075	0.6915309999999999	NaN	0	0	2	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.08205657	1.214339	0.150713	0	-0.9947042	0	0.1027785	1	0	1	-0.009688619	1.244309	-0.05095844	-0.0873002	0.0468369	0.01289998	0.9949968	1	1	1	1
0.3339375400028075	0.6920519999999999	NaN	0	0	2	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.08205657	1.214339	0.150713	0	-0.9947042	0	0.1027785	1	0	1	-0.009688619	1.244309	-0.05095844	-0.0873002	0.0468369	0.01289998	0.9949968	1	1	1	1
